,artist,date,venue,city,year,setlist,venue_alt,city_alt,tour_name,start,end,url,venue_capacity,avg_price,country
1494,The Rolling Stones,1995-07-09,Don Valley Stadium,Sheffield,1995,"['Not Fade Away', 'Tumbling Dice', 'You Got Me Rocking', ""It's All Over Now"", 'Live With Me', 'Sparks Will Fly', ""(I Can't Get No) Satisfaction"", 'Beast of Burden', 'Angie', 'Like a Rolling Stone', 'Rock and a Hard Place', 'Gimme Shelter', 'I Go Wild', 'Miss You', 'Honky Tonk Women', 'Connection', 'Slipping Away', 'Sympathy for the Devil', 'Street Fighting Man', 'Start Me Up', ""It's Only Rock 'n' Roll (but I Like It)"", 'Brown Sugar', ""Jumpin' Jack Flash""]",Don Valley Stadium,"Sheffield, England",Voodoo Lounge,,,https://www.setlist.fm/setlist/the-rolling-stones/1995/don-valley-stadium-sheffield-england-1bd6f988.html,50000.0,45.0,United Kingdom
1495,The Rolling Stones,1995-07-11,Wembley Stadium,London,1995,"['Not Fade Away', 'Tumbling Dice', 'You Got Me Rocking', ""It's All Over Now"", 'Live With Me', 'Sparks Will Fly', ""(I Can't Get No) Satisfaction"", 'Sweet Virginia', 'Wild Horses', 'Like a Rolling Stone', 'Rock and a Hard Place', 'Gimme Shelter', 'I Go Wild', 'Miss You', 'Honky Tonk Women', 'Connection', 'The Worst', 'Sympathy for the Devil', 'Street Fighting Man', 'Start Me Up', ""It's Only Rock 'n' Roll (but I Like It)"", 'Brown Sugar', ""Jumpin' Jack Flash""]",Wembley Stadium,"London, England",Voodoo Lounge,,,https://www.setlist.fm/setlist/the-rolling-stones/1995/wembley-stadium-london-england-3d6f98f.html,72000.0,75.5,United Kingdom
1496,The Rolling Stones,1995-07-15,Wembley Stadium,London,1995,"['Not Fade Away', 'Tumbling Dice', 'You Got Me Rocking', ""It's All Over Now"", 'Love Is Strong', 'Sparks Will Fly', ""(I Can't Get No) Satisfaction"", 'Beast of Burden', 'Angie', 'Like a Rolling Stone', 'Doo Doo Doo Doo Doo (Heartbreaker)', 'Gimme Shelter', 'I Go Wild', 'Miss You', 'Honky Tonk Women', 'Before They Make Me Run', 'Slipping Away', 'Sympathy for the Devil', 'Street Fighting Man', 'Start Me Up', ""It's Only Rock 'n' Roll (but I Like It)"", 'Brown Sugar', ""Jumpin' Jack Flash""]",Wembley Stadium,"London, England",Voodoo Lounge,,,https://www.setlist.fm/setlist/the-rolling-stones/1995/wembley-stadium-london-england-bd6f98e.html,72000.0,75.5,United Kingdom
1497,The Rolling Stones,1995-07-16,Wembley Stadium,London,1995,"['Not Fade Away', 'Tumbling Dice', 'You Got Me Rocking', ""It's All Over Now"", 'All Down the Line', 'Sparks Will Fly', ""(I Can't Get No) Satisfaction"", 'Beast of Burden', 'Wild Horses', 'Like a Rolling Stone', 'Monkey Man', 'I Go Wild', 'Miss You', 'Honky Tonk Women', 'Happy', 'Slipping Away', 'Sympathy for the Devil', 'Street Fighting Man', 'Start Me Up', ""It's Only Rock 'n' Roll (but I Like It)"", 'Brown Sugar', ""Jumpin' Jack Flash""]",Wembley Stadium,"London, England",Voodoo Lounge,,,https://www.setlist.fm/setlist/the-rolling-stones/1995/wembley-stadium-london-england-13d6f98d.html,72000.0,75.0,United Kingdom
1498,The Rolling Stones,1997-09-04,Horseshoe Tavern,Toronto,1997,"['Little Queenie', 'Honky Tonk Women', '19th Nervous Breakdown', 'You Got Me Rocking', 'Under My Thumb', 'The Little Red Rooster', 'Miss You', 'Out of Control', 'The Last Time', 'Start Me Up', ""Jumpin' Jack Flash"", 'Brown Sugar']",Horseshoe Tavern,"Toronto, ON, Canada",Bridges to Babylon,,,https://www.setlist.fm/setlist/the-rolling-stones/1997/horseshoe-tavern-toronto-on-canada-13d689ad.html,400.0,45.0,Canada
1499,The Rolling Stones,1997-09-18,Double Door,Chicago,1997,"['Little Queenie', '19th Nervous Breakdown', 'You Got Me Rocking', 'Crazy Mama', 'The Last Time', 'Anybody Seen My Baby?', 'Out of Control', 'Let It Bleed', 'Shame, Shame, Shame', 'Honky Tonk Women', 'Start Me Up', ""Jumpin' Jack Flash"", 'Brown Sugar']",Double Door,"Chicago, IL, USA",Bridges to Babylon,,,https://www.setlist.fm/setlist/the-rolling-stones/1997/double-door-chicago-il-1bd689ac.html,475.0,50.0,United States
1500,The Rolling Stones,1997-09-23,Soldier Field,Chicago,1997,"[""(I Can't Get No) Satisfaction"", ""It's Only Rock 'n' Roll (but I Like It)"", 'Bitch', ""Let's Spend the Night Together"", 'Rock and a Hard Place', 'Ruby Tuesday', 'Anybody Seen My Baby?', '19th Nervous Breakdown', 'Out of Control', 'Under My Thumb', 'Miss You', 'All About You', 'Wanna Hold You', 'Little Queenie', 'Let It Bleed', 'The Last Time', 'Sympathy for the Devil', 'Tumbling Dice', 'Honky Tonk Women', 'You Got Me Rocking', 'Start Me Up', ""Jumpin' Jack Flash"", ""You Can't Always Get What You Want"", 'Brown Sugar']",Soldier Field,"Chicago, IL, USA",Bridges to Babylon,,,https://www.setlist.fm/setlist/the-rolling-stones/1997/soldier-field-chicago-il-3d689a3.html,55000.0,75.0,United States
1501,The Rolling Stones,1997-09-25,Soldier Field,Chicago,1997,"[""(I Can't Get No) Satisfaction"", ""It's Only Rock 'n' Roll (but I Like It)"", 'Bitch', ""Let's Spend the Night Together"", 'Rock and a Hard Place', 'Sister Morphine', 'Anybody Seen My Baby?', '19th Nervous Breakdown', 'Out of Control', ""She's a Rainbow"", 'Miss You', 'All About You', 'Wanna Hold You', 'Little Queenie', 'Let It Bleed', 'The Last Time', 'Sympathy for the Devil', 'Tumbling Dice', 'Honky Tonk Women', 'You Got Me Rocking', 'Start Me Up', ""Jumpin' Jack Flash"", ""You Can't Always Get What You Want"", 'Brown Sugar']",Soldier Field,"Chicago, IL, USA",Bridges to Babylon,,,https://www.setlist.fm/setlist/the-rolling-stones/1997/soldier-field-chicago-il-bd689a2.html,55000.0,75.0,United States
1502,The Rolling Stones,1997-09-27,Ohio Stadium,Columbus,1997,"[""(I Can't Get No) Satisfaction"", ""It's Only Rock 'n' Roll (but I Like It)"", 'Bitch', ""Let's Spend the Night Together"", 'Rock and a Hard Place', 'Sister Morphine', 'Anybody Seen My Baby?', '19th Nervous Breakdown', 'Out of Control', 'Gimme Shelter', 'Miss You', 'All About You', 'Wanna Hold You', 'Little Queenie', 'Let It Bleed', 'The Last Time', 'Sympathy for the Devil', 'Tumbling Dice', 'You Got Me Rocking', 'Honky Tonk Women', 'Start Me Up', ""Jumpin' Jack Flash"", ""You Can't Always Get What You Want"", 'Brown Sugar']",Ohio Stadium,"Columbus, OH, USA",Bridges to Babylon,,,https://www.setlist.fm/setlist/the-rolling-stones/1997/ohio-stadium-columbus-oh-13d689a1.html,85000.0,75.0,United States
1503,The Rolling Stones,1997-09-30,Winnipeg Stadium,Winnipeg,1997,"[""(I Can't Get No) Satisfaction"", ""It's Only Rock 'n' Roll (but I Like It)"", 'Bitch', ""Let's Spend the Night Together"", 'Rock and a Hard Place', 'Fool to Cry', 'Anybody Seen My Baby?', '19th Nervous Breakdown', 'Out of Control', 'Gimme Shelter', 'Miss You', 'All About You', 'Wanna Hold You', 'Little Queenie', 'Crazy Mama', 'The Last Time', 'Sympathy for the Devil', 'Tumbling Dice', 'You Got Me Rocking', 'Honky Tonk Women', 'Start Me Up', ""Jumpin' Jack Flash"", ""You Can't Always Get What You Want"", 'Brown Sugar']",Winnipeg Stadium,"Winnipeg, MB, Canada",Bridges to Babylon,,,https://www.setlist.fm/setlist/the-rolling-stones/1997/winnipeg-stadium-winnipeg-mb-canada-1bd689a0.html,51000.0,50.0,Canada
1504,The Rolling Stones,1997-10-02,Commonwealth Stadium,Edmonton,1997,"[""(I Can't Get No) Satisfaction"", ""It's Only Rock 'n' Roll (but I Like It)"", 'Bitch', ""Let's Spend the Night Together"", 'Rock and a Hard Place', 'Sister Morphine', 'Anybody Seen My Baby?', '19th Nervous Breakdown', 'Out of Control', 'Gimme Shelter', 'Miss You', 'All About You', 'Wanna Hold You', 'Little Queenie', 'Crazy Mama', 'The Last Time', 'Sympathy for the Devil', 'Tumbling Dice', 'You Got Me Rocking', 'Honky Tonk Women', 'Start Me Up', ""Jumpin' Jack Flash"", ""You Can't Always Get What You Want"", 'Brown Sugar']",Commonwealth Stadium,"Edmonton, AB, Canada",Bridges to Babylon,,,https://www.setlist.fm/setlist/the-rolling-stones/1997/commonwealth-stadium-edmonton-ab-canada-3d689a7.html,60000.0,75.0,Canada
1505,The Rolling Stones,1997-10-06,"Camp Randall Stadium, University of Wisconsin",Madison,1997,"[""(I Can't Get No) Satisfaction"", ""It's Only Rock 'n' Roll (but I Like It)"", 'Bitch', ""Let's Spend the Night Together"", 'Rock and a Hard Place', 'Sister Morphine', 'Anybody Seen My Baby?', '19th Nervous Breakdown', 'Out of Control', 'Gimme Shelter', 'Miss You', 'All About You', 'Wanna Hold You', 'Little Queenie', 'Crazy Mama', 'The Last Time', 'Sympathy for the Devil', 'Tumbling Dice', 'Honky Tonk Women', 'Start Me Up', ""Jumpin' Jack Flash"", 'Brown Sugar']",Camp Randall Stadium,"Madison, WI, USA",Bridges to Babylon,,,https://www.setlist.fm/setlist/the-rolling-stones/1997/camp-randall-stadium-madison-wi-bd689a6.html,80000.0,50.0,United States
1506,The Rolling Stones,1997-10-08,Rich Stadium,Buffalo,1997,"[""(I Can't Get No) Satisfaction"", ""It's Only Rock 'n' Roll (but I Like It)"", 'Bitch', ""Let's Spend the Night Together"", 'Gimme Shelter', 'Sister Morphine', 'Anybody Seen My Baby?', '19th Nervous Breakdown', 'Out of Control', 'Memory Motel', 'Miss You', 'All About You', 'Wanna Hold You', 'Little Queenie', 'Crazy Mama', 'The Last Time', 'Sympathy for the Devil', 'Tumbling Dice', 'Start Me Up', 'Honky Tonk Women', ""Jumpin' Jack Flash"", 'Brown Sugar']",Rich Stadium,"Orchard Park, NY, USA",Bridges to Babylon,,,https://www.setlist.fm/setlist/the-rolling-stones/1997/rich-stadium-orchard-park-ny-13d689a5.html,80000.0,50.0,United States
1507,The Rolling Stones,1997-10-10,Ericsson Stadium,Charlotte,1997,"[""(I Can't Get No) Satisfaction"", ""It's Only Rock 'n' Roll (but I Like It)"", 'Flip the Switch', ""Let's Spend the Night Together"", 'Gimme Shelter', 'Sister Morphine', 'Anybody Seen My Baby?', '19th Nervous Breakdown', 'Out of Control', 'Under My Thumb', 'Miss You', 'All About You', 'Wanna Hold You', 'Little Queenie', 'Crazy Mama', 'You Got Me Rocking', 'Sympathy for the Devil', 'Tumbling Dice', 'Honky Tonk Women', 'Start Me Up', ""Jumpin' Jack Flash"", 'Brown Sugar']",Ericsson Stadium,"Charlotte, NC, USA",Bridges to Babylon,,,https://www.setlist.fm/setlist/the-rolling-stones/1997/ericsson-stadium-charlotte-nc-1bd689a4.html,73000.0,75.0,United States
1508,The Rolling Stones,1997-10-12,Veterans Stadium,Philadelphia,1997,"[""(I Can't Get No) Satisfaction"", ""It's Only Rock 'n' Roll (but I Like It)"", 'Flip the Switch', ""Let's Spend the Night Together"", 'Gimme Shelter', 'Sister Morphine', 'Anybody Seen My Baby?', '19th Nervous Breakdown', 'Out of Control', 'Memory Motel', 'Miss You', 'All About You', 'Wanna Hold You', 'Little Queenie', 'Crazy Mama', 'The Last Time', 'Sympathy for the Devil', 'Tumbling Dice', 'Honky Tonk Women', 'Start Me Up', ""Jumpin' Jack Flash"", 'Brown Sugar']",Veterans Stadium,"Philadelphia, PA, USA",Bridges to Babylon,,,https://www.setlist.fm/setlist/the-rolling-stones/1997/veterans-stadium-philadelphia-pa-3d6899b.html,60000.0,75.0,United States
1509,The Rolling Stones,1997-10-16,Giants Stadium,East Rutherford,1997,"[""(I Can't Get No) Satisfaction"", ""It's Only Rock 'n' Roll (but I Like It)"", 'Flip the Switch', ""Let's Spend the Night Together"", 'Gimme Shelter', 'Sister Morphine', 'Anybody Seen My Baby?', '19th Nervous Breakdown', 'Out of Control', 'Factory Girl', 'Miss You', 'All About You', 'Wanna Hold You', 'Little Queenie', 'Crazy Mama', 'The Last Time', 'Sympathy for the Devil', 'Tumbling Dice', 'Honky Tonk Women', 'Start Me Up', ""Jumpin' Jack Flash"", 'Brown Sugar']",Giants Stadium,"East Rutherford, NJ, USA",Bridges to Babylon,,,https://www.setlist.fm/setlist/the-rolling-stones/1997/giants-stadium-east-rutherford-nj-bd6899a.html,80000.0,75.0,United States
1510,The Rolling Stones,1997-10-17,Giants Stadium,East Rutherford,1997,"[""(I Can't Get No) Satisfaction"", ""It's Only Rock 'n' Roll (but I Like It)"", 'Flip the Switch', ""Let's Spend the Night Together"", 'Gimme Shelter', 'Love in Vain Blues', 'Anybody Seen My Baby?', '19th Nervous Breakdown', 'Out of Control', 'Star Star', 'Miss You', 'All About You', 'Wanna Hold You', 'Little Queenie', 'Crazy Mama', 'You Got Me Rocking', 'Sympathy for the Devil', 'Tumbling Dice', 'Honky Tonk Women', 'Start Me Up', ""Jumpin' Jack Flash"", 'Brown Sugar']",Giants Stadium,"East Rutherford, NJ, USA",Bridges to Babylon,,,https://www.setlist.fm/setlist/the-rolling-stones/1997/giants-stadium-east-rutherford-nj-13d68999.html,80000.0,75.0,United States
1511,The Rolling Stones,1997-10-20,Sullivan Stadium,Foxborough,1997,"[""(I Can't Get No) Satisfaction"", ""It's Only Rock 'n' Roll (but I Like It)"", ""Let's Spend the Night Together"", 'Flip the Switch', 'Gimme Shelter', 'Sister Morphine', 'Anybody Seen My Baby?', '19th Nervous Breakdown', 'Out of Control', 'Star Star', 'Miss You', 'All About You', 'Wanna Hold You', 'Little Queenie', 'Crazy Mama', 'The Last Time', 'Sympathy for the Devil', 'Tumbling Dice', 'Honky Tonk Women', 'Start Me Up', ""Jumpin' Jack Flash"", 'Brown Sugar']",Foxboro Stadium,"Foxborough, MA, USA",Bridges to Babylon,,,https://www.setlist.fm/setlist/the-rolling-stones/1997/foxboro-stadium-foxborough-ma-1bd68998.html,60000.0,50.0,United States
1512,The Rolling Stones,1997-10-21,Sullivan Stadium,Foxborough,1997,"[""(I Can't Get No) Satisfaction"", ""It's Only Rock 'n' Roll (but I Like It)"", ""Let's Spend the Night Together"", 'Flip the Switch', 'Gimme Shelter', 'Sister Morphine', 'Anybody Seen My Baby?', '19th Nervous Breakdown', 'Out of Control', 'Under My Thumb', 'Miss You', 'All About You', 'Wanna Hold You', 'Little Queenie', 'Crazy Mama', 'You Got Me Rocking', 'Sympathy for the Devil', 'Tumbling Dice', 'Honky Tonk Women', 'Start Me Up', ""Jumpin' Jack Flash"", 'Brown Sugar']",Foxboro Stadium,"Foxborough, MA, USA",Bridges to Babylon,,,https://www.setlist.fm/setlist/the-rolling-stones/1997/foxboro-stadium-foxborough-ma-3d6899f.html,60000.0,50.0,United States
1513,The Rolling Stones,1997-10-23,Jack Kent Cooke Stadium,Washington,1997,"[""(I Can't Get No) Satisfaction"", ""It's Only Rock 'n' Roll (but I Like It)"", ""Let's Spend the Night Together"", 'Flip the Switch', 'Gimme Shelter', 'Sister Morphine', 'Anybody Seen My Baby?', 'Bitch', 'Out of Control', 'Star Star', 'Miss You', 'All About You', 'Wanna Hold You', 'Little Queenie', 'Let It Bleed', 'You Got Me Rocking', 'Sympathy for the Devil', 'Tumbling Dice', 'Honky Tonk Women', 'Start Me Up', ""Jumpin' Jack Flash"", 'Brown Sugar']",Jack Kent Cooke Stadium,"Landover, MD, USA",Bridges to Babylon,,,https://www.setlist.fm/setlist/the-rolling-stones/1997/jack-kent-cooke-stadium-landover-md-bd6899e.html,84000.0,75.0,United States
1514,The Rolling Stones,1997-10-25,Capitol Theatre,Portchester,1997,"['Honky Tonk Women', ""Let's Spend the Night Together"", 'Tumbling Dice', 'Anybody Seen My Baby?', 'Sister Morphine', 'Out of Control', 'Gimme Shelter', 'Little Queenie', 'Start Me Up', ""Jumpin' Jack Flash"", 'Brown Sugar']",Capitol Theatre,"Port Chester, NY, USA",Bridges to Babylon,,,https://www.setlist.fm/setlist/the-rolling-stones/1997/capitol-theatre-port-chester-ny-33d68841.html,2200.0,50.0,United Kingdom
1515,The Rolling Stones,1997-10-26,Vanderbilt Stadium,Nashville,1997,"[""(I Can't Get No) Satisfaction"", ""It's Only Rock 'n' Roll (but I Like It)"", ""Let's Spend the Night Together"", 'Flip the Switch', 'Gimme Shelter', 'Sister Morphine', 'Anybody Seen My Baby?', 'Bitch', 'Out of Control', 'Far Away Eyes', 'Miss You', 'All About You', 'Wanna Hold You', 'Little Queenie', 'The Last Time', 'You Got Me Rocking', 'Sympathy for the Devil', 'Tumbling Dice', 'Honky Tonk Women', 'Start Me Up', ""Jumpin' Jack Flash"", 'Brown Sugar']",Vanderbilt Stadium,"Nashville, TN, USA",Bridges to Babylon,,,https://www.setlist.fm/setlist/the-rolling-stones/1997/vanderbilt-stadium-nashville-tn-3bd68840.html,40000.0,50.0,United States
1516,The Rolling Stones,1997-10-28,"Owen Field, University of Oklahoma",Norman,1997,"[""(I Can't Get No) Satisfaction"", ""It's Only Rock 'n' Roll (but I Like It)"", ""Let's Spend the Night Together"", 'Flip the Switch', 'Gimme Shelter', 'Sister Morphine', 'Anybody Seen My Baby?', '19th Nervous Breakdown', 'Out of Control', 'Shine a Light', 'Miss You', 'All About You', 'Wanna Hold You', 'Little Queenie', 'The Last Time', 'You Got Me Rocking', 'Sympathy for the Devil', 'Tumbling Dice', 'Honky Tonk Women', 'Start Me Up', ""Jumpin' Jack Flash"", 'Brown Sugar']",Oklahoma Memorial Stadium,"Norman, OK, USA",Bridges to Babylon,,,https://www.setlist.fm/setlist/the-rolling-stones/1997/oklahoma-memorial-stadium-norman-ok-23d68847.html,,50.0,United States
1517,The Rolling Stones,1997-10-30,"University Stadium, University of New Mexico",Albuquerque,1997,"[""(I Can't Get No) Satisfaction"", ""It's Only Rock 'n' Roll (but I Like It)"", ""Let's Spend the Night Together"", 'Flip the Switch', 'Gimme Shelter', 'Anybody Seen My Baby?', 'Dead Flowers', 'Bitch', 'Out of Control', 'Waiting on a Friend', 'Miss You', 'All About You', 'Wanna Hold You', 'Little Queenie', 'Crazy Mama', 'You Got Me Rocking', 'Sympathy for the Devil', 'Tumbling Dice', 'Honky Tonk Women', 'Start Me Up', ""Jumpin' Jack Flash"", 'Brown Sugar']",University Stadium,"Albuquerque, NM, USA",Bridges to Babylon,,,https://www.setlist.fm/setlist/the-rolling-stones/1997/university-stadium-albuquerque-nm-2bd68846.html,,50.0,United States
1518,The Rolling Stones,1997-11-01,Texas Motor Speedway,Fort Worth,1997,"[""(I Can't Get No) Satisfaction"", ""It's Only Rock 'n' Roll (but I Like It)"", ""Let's Spend the Night Together"", 'Flip the Switch', 'Gimme Shelter', 'Dead Flowers', 'Anybody Seen My Baby?', 'Bitch', 'Out of Control', 'Star Star', 'Miss You', 'All About You', 'Wanna Hold You', 'Little Queenie', 'Crazy Mama', 'You Got Me Rocking', 'Sympathy for the Devil', 'Tumbling Dice', 'Honky Tonk Women', 'Start Me Up', ""Jumpin' Jack Flash"", 'Brown Sugar']",Texas Motor Speedway,"Fort Worth, TX, USA",Bridges to Babylon,,,https://www.setlist.fm/setlist/the-rolling-stones/1997/texas-motor-speedway-fort-worth-tx-33d68845.html,,75.0,United States
1519,The Rolling Stones,1997-11-07,Sun Devil Stadium,Tempe,1997,"[""(I Can't Get No) Satisfaction"", ""It's Only Rock 'n' Roll (but I Like It)"", ""Let's Spend the Night Together"", 'Flip the Switch', 'Gimme Shelter', 'Anybody Seen My Baby?', 'Bitch', 'Saint of Me', 'Out of Control', 'Star Star', 'Miss You', 'All About You', 'Wanna Hold You', 'Little Queenie', 'Crazy Mama', 'You Got Me Rocking', 'Sympathy for the Devil', 'Tumbling Dice', 'Honky Tonk Women', 'Start Me Up', ""Jumpin' Jack Flash"", 'Brown Sugar']",Sun Devil Stadium,"Tempe, AZ, USA",Bridges to Babylon,,,https://www.setlist.fm/setlist/the-rolling-stones/1997/sun-devil-stadium-tempe-az-23d6883b.html,73000.0,75.0,United States
1520,The Rolling Stones,1997-11-09,Dodger Stadium,Los Angeles,1997,"[""(I Can't Get No) Satisfaction"", ""It's Only Rock 'n' Roll (but I Like It)"", ""Let's Spend the Night Together"", 'Flip the Switch', 'Gimme Shelter', 'Anybody Seen My Baby?', 'Saint of Me', 'Bitch', 'Out of Control', 'Under My Thumb', 'Miss You', 'All About You', 'Wanna Hold You', 'Little Queenie', 'The Last Time', 'You Got Me Rocking', 'Sympathy for the Devil', 'Tumbling Dice', 'Honky Tonk Women', 'Start Me Up', ""Jumpin' Jack Flash"", 'Brown Sugar']",Dodger Stadium,"Los Angeles, CA, USA",Bridges to Babylon,,,https://www.setlist.fm/setlist/the-rolling-stones/1997/dodger-stadium-los-angeles-ca-2bd6883a.html,56000.0,75.0,United States
1521,The Rolling Stones,1997-11-10,Dodger Stadium,Los Angeles,1997,"[""(I Can't Get No) Satisfaction"", ""It's Only Rock 'n' Roll (but I Like It)"", ""Let's Spend the Night Together"", 'Flip the Switch', 'Gimme Shelter', 'Anybody Seen My Baby?', 'Saint of Me', '19th Nervous Breakdown', 'Out of Control', 'When the Whip Comes Down', 'Miss You', 'All About You', 'Wanna Hold You', 'Little Queenie', 'Crazy Mama', 'You Got Me Rocking', 'Sympathy for the Devil', 'Tumbling Dice', 'Honky Tonk Women', 'Start Me Up', ""Jumpin' Jack Flash"", 'Brown Sugar']",Dodger Stadium,"Los Angeles, CA, USA",Bridges to Babylon,,,https://www.setlist.fm/setlist/the-rolling-stones/1997/dodger-stadium-los-angeles-ca-3bd68838.html,56000.0,75.0,United States
1522,The Rolling Stones,1997-11-14,Oakland-Alameda County Coliseum,Oakland,1997,"[""(I Can't Get No) Satisfaction"", ""It's Only Rock 'n' Roll (but I Like It)"", ""Let's Spend the Night Together"", 'Flip the Switch', 'Gimme Shelter', 'Anybody Seen My Baby?', 'Saint of Me', '19th Nervous Breakdown', 'Out of Control', 'Dead Flowers', 'Miss You', 'All About You', 'Wanna Hold You', 'Little Queenie', 'When the Whip Comes Down', 'You Got Me Rocking', 'Sympathy for the Devil', 'Tumbling Dice', 'Honky Tonk Women', 'Start Me Up', ""Jumpin' Jack Flash"", ""You Can't Always Get What You Want"", 'Brown Sugar']",Oakland-Alameda County Coliseum,"Oakland, CA, USA",Bridges to Babylon,,,https://www.setlist.fm/setlist/the-rolling-stones/1997/oakland-alameda-county-coliseum-oakland-ca-23d6883f.html,63000.0,50.0,United States
